Identifier,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc
HEZFEZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.15517241379310345,0.06666666666666667,0.17465998568360772,0.2644082710074791,0.16984386347131447,0.4603163780171826,0.06355415201320606,0.5532944120100083,0.2072011235955056,0.42956898627498197,0.6074866310160427,0.5486705202312139,0.2824858757062147,0.29921336311547053,0.36747809152872446,0.5231945176594623,0.15722076576183708,0.10437137067247926,0.5749079580855281,0.5650606980273141,0.6375338753387534,0.6592678005188815,0.07894736842105263,0.64514830224131
HIJCUB_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.3908045977011494,0.13333333333333333,0.4438081603435934,0.7052353717553894,0.4583333333333334,0.9723169234965225,0.15320886319594423,0.9194328607172644,0.14748651685393258,0.5668191668673248,0.588663101604278,0.7623121387283238,0.2952720785013381,0.30785665727881906,0.3106134371957153,0.5321560358460726,,,0.7105635797224583,0.5495068285280729,0.6292344173441734,0.6699336984721822,0.10526315789473684,0.8198899476580326
HIJJUF_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.21839080459770116,0.17777777777777778,0.23335719398711524,0.30671652735005134,0.2994734931009441,0.27962634665212055,0.05577504029022009,0.5464553794829023,0.08275842696629215,0.723814110281724,0.5229946524064171,0.5486705202312139,0.2984438497373377,0.30251529571719915,0.3180136319376825,0.5413811280969953,,,0.6029453412630983,0.5324355083459786,0.5015243902439025,0.48284808302104354,0.0,0.7093007649979869
HIXBUN_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13793103448275862,0.13333333333333333,0.14101646385110952,0.23185217773867137,0.14215686274509803,0.12634665212055093,0.02777415292666854,0.5366138448707255,0.09681123595505617,0.5400915001203949,0.5561497326203209,0.4682080924855492,0.2776291010010903,0.2780421481985044,0.3026290165530672,0.4238270954138113,0.10214604164849653,0.057168400796962004,0.5304446332483715,0.43911229135053104,0.48204607046070463,0.5582300374747766,0.10526315789473684,0.6232720440209368
HOKLEY_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06321839080459771,0.06666666666666667,0.08303507516105942,0.2592755536002347,0.1739288307915759,0.203600163643802,0.016726150473369304,0.46522101751459544,0.09808314606741572,0.33710570671803514,0.5240641711229946,0.37942196531791894,0.23768460699772032,0.23346605807516752,0.24264849074975658,0.42158671586715873,,,0.48909657320872274,0.41805766312594833,0.45477642276422764,0.5044681464398962,0.02631578947368421,0.48114347067507723
HOPLEE_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.3620689655172414,0.0,0.2483894058697208,0.35921689397272333,0.14687726942628906,0.048752216009818626,0.03947625976263025,0.7209341117597998,0.38135056179775273,0.29472670358776787,0.4889839572192513,0.6002312138728327,0.2904153037962137,0.28027580848790906,0.3444985394352482,0.5200316288877174,0.0,0.0,0.6720475785896347,0.5405918057663126,0.5689363143631436,0.6386566733929087,0.0,0.80526103878674
ICAXES_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.08045977011494253,0.15555555555555556,,,0.24763979665940455,0.21819173598799946,0.043312802176650594,0.6492076730608841,0.1536573033707865,0.4750782566819167,0.5597860962566845,0.49780346820809207,0.2529487560709684,0.2677478877342915,0.26854917234664066,0.4679757511860833,,,0.4715378079864061,0.5138467374810318,0.575880758807588,0.6402421447102912,0.13157894736842105,0.524359146423299
IMENUJ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.0,0.5333333333333333,0.17537580529706515,0.9158234345211909,0.2627087872185912,0.1212327833083322,0.20481133737431736,0.8737281067556297,0.24954831460674157,0.9422104502769083,0.04855614973262029,0.6117919075144513,0.34374070770145704,0.3602991162474507,0.21148977604673802,0.47192936215076436,,,0.41914471821013877,0.5643019726858878,0.6670054200542006,0.72211011818968,0.0,0.0
IMUWET_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.25287356321839083,0.08888888888888889,0.2877594846098783,0.6517084616512686,0.2532679738562092,0.07043501977362607,0.10034222219322342,0.8909090909090909,0.1932438202247191,0.5812665542980977,0.3262032085561497,0.6811560693641621,0.28783823966696404,0.30309798970573953,0.2866601752677702,0.5260938323668951,,,0.5740583404134806,0.4954476479514415,0.5743563685636857,0.6424041510521764,0.0,0.7370822708361295
IPINEA_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06896551724137931,0.2,0.1245526127415891,0.2375714914210295,0.2660675381263617,0.22576026183008321,0.0648085317395588,0.1254378648874061,0.07847865168539325,0.5535757283891163,0.7161497326203208,0.5528323699421969,0.20616513033997425,0.16519374575118967,0.8963972736124635,0.5409857670005271,0.4341617201167675,0.259252762971919,0.5814216935712263,0.5273141122913505,0.6339769647696477,0.4979821274142404,0.15789473684210525,0.4965776405851564
IQOCAT_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.22988505747126436,0.13333333333333333,0.22405153901216893,0.23185217773867137,0.18391430646332607,0.51581890085913,0.06324422724336598,0.614512093411176,0.26805955056179775,0.4700216710811461,0.6419251336898395,0.6071676300578035,0.2777282188522153,0.28833640866271726,0.3298928919182085,0.5301792303637323,0.23114966883340088,0.1428077584592068,0.6762956669498725,0.5495068285280729,0.5377710027100271,0.6059383107523783,0.15789473684210525,0.7190981076365589
IRUBUT_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13793103448275862,0.08888888888888889,0.14244810307802433,0.2073617832526764,0.06454248366013073,0.09027683076503477,0.024291577223465546,0.5384487072560467,0.09770224719101123,0.40356368889959066,0.5828877005347594,0.4735260115606936,0.26860937654871647,0.28940468097504124,0.3242453748782862,0.4243542435424354,0.1722322834847653,0.11433680159392401,0.5001416029453413,0.5053110773899847,0.527269647696477,0.5469876044969733,0.10526315789473684,0.6232720440209368
IRUPUH_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.034482758620689655,0.2,0.11309949892627058,0.55360023463851,0.20896877269426292,0.10391381426428474,0.061384678624325506,0.6518765638031693,0.2310696629213483,0.7531904647242957,0.26139037433155077,0.4497109826589596,0.32837744077708403,0.34369233757405065,0.20603700097370992,0.4517659462308909,,,0.4276408949306145,0.5303490136570561,0.6207655826558266,0.5739406168924762,0.0,0.3767279559790632
IRUQAO_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.034482758620689655,0.2,0.11309949892627058,0.55360023463851,0.20806100217864926,0.06463930178644484,0.06033909032186503,0.6518765638031693,0.2310696629213483,0.7553575728389117,0.25155080213903735,0.4467052023121387,0.32837744077708403,0.34369233757405065,0.20603700097370992,0.4517659462308909,,,0.421976777116964,0.5303490136570561,0.6207655826558266,0.5739406168924762,0.0,0.3767279559790632
ITUHIP_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.3620689655172414,0.13333333333333333,0.39727988546886184,0.45791171726059543,0.08424110384894701,0.2237147143051957,0.11116185902664047,0.7759799833194327,0.3492303370786517,0.5152901516975681,0.6832085561497325,0.6989595375722546,0.2711864406779661,0.2919296882587161,0.36299902629016556,0.5295202952029521,0.16930026626718037,0.11239037515113327,0.6839422259983008,0.49696509863429433,0.6068766937669378,0.6085327183626406,0.15789473684210525,0.80526103878674
IYAROQ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.20689655172413793,0.17777777777777778,0.30994989262705797,0.6720193576770788,0.36746550472040673,0.12416473476067094,0.13242759178666738,0.8685571309424522,0.17716179775280896,0.7341680712737779,0.2774331550802139,0.6728323699421965,0.3110318168302111,0.313877828493736,0.28334956183057447,0.47219293621507646,,,0.45992636646842255,0.5379362670713201,0.584180216802168,0.6510521764197175,0.0,0.6991007918400215
IZOFAE_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.42528735632183906,0.35555555555555557,0.5175375805297064,0.34389206628537916,0.4138525780682644,0.7684440201827356,0.3313503585340232,0.6687239366138449,0.16033033707865169,0.6730074644835059,0.815614973262032,0.8085549132947978,0.3012191495688374,0.31562591045935706,0.9772151898734178,0.9905113336847655,0.5750960665308824,0.37531120685251096,0.8629283489096573,0.6086874051593323,0.6173780487804879,0.6647448832516575,0.3684210526315789,0.8359951684337673
JEDWUK_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.16091954022988506,0.3111111111111111,0.34144595561918395,0.2644082710074791,0.21650326797385622,0.4323605618437202,0.15264447387823543,0.37247706422018345,0.28999101123595505,0.7787141825186612,0.7822459893048128,0.6450867052023121,0.2873426504113391,0.28581140137904243,0.8183057448880233,0.5677385345282024,0.27403458908150646,0.704611481021065,0.6196544888133673,0.5692336874051593,0.6190718157181572,0.6648890170077832,0.15789473684210525,0.6519930210709973
JEHMOB_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06896551724137931,0.4,0.3206871868289191,0.4430268367795866,0.24201161946259991,0.37038047183962913,0.17445828412597952,0.5701417848206839,0.17069887640449438,0.7507825668191669,0.8382887700534759,0.6857803468208095,0.27267320844484094,0.28804506166844707,0.8223953261927945,0.5558777016341592,,,0.5369583687340697,0.5309180576631258,0.6183943089430894,0.6777169213029691,0.42105263157894735,0.4965776405851564
JEZSIT_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.25862068965517243,0.22222222222222224,0.2319255547602004,0.29329813755682654,0.11310820624546117,0.031365062048274925,0.027712167972700524,0.5753127606338615,0.1050258426966292,0.5345533349385986,0.5837433155080214,0.5579190751445087,0.29834473188621274,0.3072739632902787,0.30827653359298923,0.5151555086979442,,,0.6219201359388276,0.4755311077389985,0.5819783197831979,0.649466705102335,0.05263157894736842,0.7413769963763254
JITFEX_,0.0,0.2,0.13385826771653542,0.7828860536735592,0.3523057371096587,0.42847402154643394,0.12302545297951888,0.7826522101751459,0.14499101123595504,0.7189983144714664,0.25155080213903735,0.5398843930635842,0.3154921201308356,0.3127124405166553,0.22901655306718594,0.46507643647865055,,,0.1560464457660719,0.6219650986342944,0.7137533875338754,0.7575670221965984,0.02631578947368421,0.0,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
JIVNEI_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.1954022988505747,0.08888888888888889,0.17752326413743735,0.27438040768441124,0.1860021786492375,0.3731078685394791,0.04818677697813562,0.5150959132610509,0.18364269662921348,0.4615940284131953,0.6357219251336899,0.549132947976879,0.2677173158885916,0.2546372729921336,0.3517039922103212,0.5043489720611491,0.18543790433876983,0.12310338368271376,0.6256018125177004,0.5100531107738999,0.5768970189701897,0.5935428077255693,0.10526315789473684,0.6883639779895316
JIZFED_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.10344827586206896,0.13333333333333333,0.14602720114531137,0.2839859216893973,0.14751270878721862,0.31815082503750175,0.045669861610434355,0.3771476230191826,0.0705303370786517,0.6048639537683602,0.6320855614973262,0.5065895953757227,0.2301516503122213,0.24298339322132662,0.8212268743914315,0.4128887717448603,0.1935054407773565,0.12845903649336715,0.4888133673180402,0.4903262518968133,0.6009485094850949,0.6545113865667339,0.07894736842105263,0.570124815461012
JUDVUZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.07471264367816091,0.08888888888888889,0.09663564781675017,0.21374101774453735,0.3471314451706609,0.4781808264012001,0.03887435323594084,0.4171809841534613,0.07573033707865168,0.5003611846857694,0.5959358288770054,0.4205780346820809,0.24779462781246908,0.22550257356511605,0.2919182083739046,0.39997364259356877,0.10332859627431162,0.06859492873320504,0.49476069102237324,0.3916919575113808,0.4010840108401085,0.48284808302104354,0.07894736842105263,0.5109381291101865
JUVTAX_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.16091954022988506,0.22222222222222224,0.26628489620615603,0.4399472063352398,0.2097857661583152,0.571525978453566,0.10181028689246589,0.7142618849040867,0.16223820224719102,0.48133879123525164,0.6502673796791444,0.6450867052023121,0.2832788185152146,0.30096144508109157,0.31820837390457646,0.5346599894570376,,,0.594732370433305,0.5259863429438543,0.6082317073170732,0.6630152781781493,0.21052631578947367,0.6519930210709973
KANYII_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.20689655172413793,0.044444444444444446,0.15318539727988548,0.24321748056899842,0.047385620915032685,0.022091913268784947,0.015874672947808668,0.5871559633027522,0.07178089887640449,0.3551649410065013,0.5411764705882353,0.4996531791907515,0.2666270195262167,0.28746236767990674,0.29581304771178185,0.43713758566157096,0.016029899906113882,0.0,0.6077598414047012,0.468133535660091,0.4954268292682927,0.5389161141539348,0.05263157894736842,0.6991007918400215
KAVYAI_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.040229885057471264,0.11111111111111112,0.1227630637079456,0.37028889866549347,0.24464415395787947,0.22978317196236195,0.03802776925937767,0.6103419516263552,0.10712359550561798,0.5034914519624368,0.5741176470588235,0.4559537572254335,0.26077906630984243,0.2695930853646693,0.2165530671859789,0.4574327886136004,,,0.3809119229679977,0.5197268588770865,0.5884146341463415,0.653070049005477,0.02631578947368421,0.40263051939337
KEGTAT_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.21839080459770116,0.4222222222222222,0.4874731567644953,0.4212494500659921,0.6836419753086422,0.6049365880267285,0.4226117849709324,0.5452877397831526,0.12741685393258426,0.7599325788586564,0.8680213903743315,0.848092485549133,0.2832788185152146,0.2911527629406623,0.9863680623174294,0.9956510279388509,,,0.7847635230812801,0.5358497723823974,0.6258468834688347,0.6870856154511386,0.4473684210526315,0.7093007649979869
KENKUM_,0.13218390804597702,0.13333333333333333,0.15676449534717252,0.3111159994134038,0.2925744371822804,0.2372835128869494,0.03721870249179515,0.5376146788990825,0.12122022471910113,0.517457259812184,0.5931550802139037,0.4880924855491331,0.26870849439984146,0.2732834806254249,0.29406037000973684,0.4574327886136004,,,0.5293118096856415,0.46111532625189683,0.5240514905149052,0.5550590948400115,0.02631578947368421,0.6153536438062006,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
KENVIJ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06896551724137931,0.08888888888888889,0.1066571224051539,0.37028889866549347,0.11310820624546117,0.09266330287740351,0.02727011737992862,0.6068390325271058,0.13057078651685392,0.34432940043342164,0.5294117647058824,0.44554913294797704,0.2367925463375954,0.25823055258813243,0.23115871470301852,0.4528202424881392,,,0.44774851316907394,0.4575113808801214,0.5403116531165312,0.5550590948400115,0.07894736842105263,0.4965776405851564
KIRZIU_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.20689655172413793,0.06666666666666667,0.1889763779527559,0.3111159994134038,0.3444989106753813,0.03791081412791491,0.04081872337093754,0.6748957464553794,0.10992808988764044,0.539850710329882,0.4023529411764706,0.5456647398843932,0.2768361581920904,0.29746528114984944,0.2895813047711785,0.4497891407485503,,,0.5961483998867176,0.5276934749620636,0.5647018970189702,0.5935428077255693,0.0,0.6991007918400215
KIWTIV_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.28160919540229884,0.06666666666666667,0.2140300644237652,0.29329813755682654,0.2739651416122005,0.029046774853402426,0.037580825117608296,0.657881567973311,0.10700898876404494,0.3144714664098242,0.5033155080213904,0.5757225433526012,0.2741599762117158,0.292318150917743,0.30165530671859786,0.5359778597785978,,,0.7306711979609175,0.5390743550834598,0.5570799457994581,0.5851830498702796,0.0,0.7574822171520602
KUFKIH_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.21264367816091953,0.13333333333333333,0.23335719398711524,0.2839859216893973,0.4793028322440088,0.5763671075957998,0.06685240403750416,0.6420350291909924,0.12811797752808987,0.5581507344088611,0.5875935828877005,0.6034682080924856,0.28208940430171475,0.3026124113819559,0.3271665043816939,0.5164733790195044,0.10630678699138607,0.0705720075609216,0.6131407533276692,0.46092564491654014,0.5531842818428184,0.6137215335831653,0.07894736842105263,0.7043349885921352
KUSJOY_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13793103448275862,0.26666666666666666,0.2952755905511811,0.45791171726059543,0.21042120551924476,0.4300422746488477,0.14125555417811217,0.6350291909924938,0.09270224719101125,0.6084758006260536,0.7649197860962567,0.6929479768786126,0.28387352562196455,0.2900844906283383,0.8222005842259008,0.5607538218239325,0.5252440782486905,0.3217529758357032,0.598980458793543,0.5978755690440061,0.6969850948509486,0.6731046411069472,0.3157894736842105,0.6232720440209368
LAFQAM_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.1896551724137931,0.044444444444444446,0.15175375805297064,0.3400058659627511,0.12418300653594774,0.03320605482067367,0.02328350612998571,0.6003336113427856,0.15029101123595506,0.3551649410065013,0.5411764705882353,0.4943352601156068,0.2545346416889682,0.27444886860250556,0.3067185978578383,0.46244069583552977,0.009742608392290051,0.0,0.5873690172755593,0.4690819423368741,0.5665650406504066,0.6285673104641107,0.0,0.6827271507180245
